Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,source_file,Unnamed: 0,press_alt,ias,hdg,gps_gs,gps_trk,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_OAT_Ratio,OIL_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,efficiency
11.81,1.0,10.0,2025-11-06 22:23:28,37.08153,-121.59955,386.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
12.06,1.0,10.0,2025-11-06 22:23:28,37.08153,-121.59955,386.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
12.31,1.0,10.0,2025-11-06 22:23:28,37.08153,-121.59955,386.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
12.56,1.0,10.0,2025-11-06 22:23:29,37.08153,-121.59955,385.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
12.81,1.0,10.0,2025-11-06 22:23:29,37.08153,-121.59955,385.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
13.06,1.0,10.0,2025-11-06 22:23:29,37.08153,-121.59955,385.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
13.31,1.0,10.0,2025-11-06 22:23:29,37.08153,-121.59955,384.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
13.56,1.0,10.0,2025-11-06 22:23:30,37.08153,-121.59955,384.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
13.81,1.0,10.0,2025-11-06 22:23:30,37.08153,-121.59955,384.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
14.06,1.0,10.0,2025-11-06 22:23:30,37.08152,-121.59955,383.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
14.31,1.0,10.0,2025-11-06 22:23:30,37.08152,-121.59955,383.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
14.56,1.0,10.0,2025-11-06 22:23:31,37.08152,-121.59955,383.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
14.81,1.0,10.0,2025-11-06 22:23:31,37.08152,-121.59955,382.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
15.06,1.0,10.0,2025-11-06 22:23:31,37.08152,-121.59955,382.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
15.31,1.0,10.0,2025-11-06 22:23:31,37.08152,-121.59955,382.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
15.56,1.0,10.0,2025-11-06 22:23:32,37.08152,-121.59955,381.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
15.81,1.0,10.0,2025-11-06 22:23:32,37.08152,-121.59955,381.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
16.06,1.0,10.0,2025-11-06 22:23:32,37.08152,-121.59955,381.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
16.31,1.0,10.0,2025-11-06 22:23:32,37.08152,-121.59955,381.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
16.56,1.0,10.0,2025-11-06 22:23:33,37.08152,-121.59955,381.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
16.81,1.0,10.0,2025-11-06 22:23:33,37.08152,-121.59955,380.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
17.06,1.0,10.0,2025-11-06 22:23:33,37.08152,-121.59955,380.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
17.31,1.0,10.0,2025-11-06 22:23:33,37.08152,-121.59955,380.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
17.56,1.0,10.0,2025-11-06 22:23:34,37.08152,-121.59955,380.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
17.81,1.0,10.0,2025-11-06 22:23:34,37.08152,-121.59955,380.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
18.06,1.0,10.0,2025-11-06 22:23:34,37.08152,-121.59955,379.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
18.31,1.0,10.0,2025-11-06 22:23:34,37.08152,-121.59955,379.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
18.56,1.0,10.0,2025-11-06 22:23:35,37.08152,-121.59955,379.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
18.81,1.0,10.0,2025-11-06 22:23:35,37.08152,-121.59955,379.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
19.06,1.0,10.0,2025-11-06 22:23:35,37.08152,-121.59954,379.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
19.31,1.0,10.0,2025-11-06 22:23:35,37.08152,-121.59954,379.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
19.56,1.0,10.0,2025-11-06 22:23:36,37.08152,-121.59954,378.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
19.81,1.0,10.0,2025-11-06 22:23:36,37.08152,-121.59954,378.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
20.06,1.0,10.0,2025-11-06 22:23:36,37.08152,-121.59954,378.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
20.31,1.0,10.0,2025-11-06 22:23:36,37.08152,-121.59954,378.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
20.56,1.0,10.0,2025-11-06 22:23:37,37.08152,-121.59954,378.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
20.81,1.0,10.0,2025-11-06 22:23:37,37.08152,-121.59954,378.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
21.06,1.0,10.0,2025-11-06 22:23:37,37.08152,-121.59954,378.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
21.31,1.0,10.0,2025-11-06 22:23:37,37.08152,-121.59954,378.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
21.56,1.0,10.0,2025-11-06 22:23:38,37.08152,-121.59954,377.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
21.81,1.0,10.0,2025-11-06 22:23:38,37.08152,-121.59954,377.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
22.06,1.0,10.0,2025-11-06 22:23:38,37.08152,-121.59954,377.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
22.31,1.0,10.0,2025-11-06 22:23:38,37.08152,-121.59954,377.0,0.0,108.6,-12.6,,,,,0.0,,,,,,,,,,,,,,,,,316.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,40.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07-N890GF-SN35347-17.3.0.19825-TEST-USER_LOG_DATA.csv,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.5481666666666666,325.4,True,2025-11-06 22:23:18 - Flight 13,
